Genreid,Day 
9122,Thursday
8851,Friday
5174,Thursday
8773,Thursday
15972,Monday
12898,Tuesday
7063,Friday
2696,Monday
13046,Monday
5232,Thursday
8361,Saturday
16212,Wednesday
8526,Wednesday
10474,Wednesday
7867,Wednesday
10647,Sunday
2746,Monday
10176,Thursday
8834,Thursday
14743,Friday
10127,Saturday
6600,Friday
11379,Thursday
4276,Thursday
12471,Thursday
4029,Wednesday
13025,Monday
8362,Tuesday
7025,Sunday
5332,Sunday
10813,Saturday
8930,Thursday
3761,Tuesday
7449,Saturday
6486,Tuesday
1223,Sunday
8723,Thursday
9909,Wednesday
8154,Monday
3933,Thursday
14825,Thursday
13653,Saturday
13445,Thursday
5248,Monday
5406,Wednesday
8551,Sunday
4006,Tuesday
13664,Friday
1082,Sunday
7623,Sunday
4030,Wednesday
14872,Thursday
4057,Wednesday
1498,Wednesday
10770,Sunday
7120,Monday
8615,Thursday
11872,Sunday
9966,Tuesday
14447,Friday
15087,Sunday
14395,Monday
15290,Thursday
3066,Monday
15543,Sunday
8419,Thursday
14257,Saturday
1304,Thursday
16043,Wednesday
11484,Sunday
12341,Saturday
9093,Thursday
1991,Friday
4922,Friday
7471,Friday
4358,Wednesday
12189,Wednesday
8277,Friday
11811,Saturday
316,Friday
15029,Monday
4411,Saturday
12968,Thursday
15467,Wednesday
15948,Tuesday
3908,Thursday
541,Saturday
12218,Sunday
6453,Wednesday
1607,Saturday
3115,Saturday
2267,Tuesday
2232,Wednesday
14818,Wednesday
13588,Tuesday
4338,Friday
11739,Friday
11399,Friday
14854,Sunday
9721,Saturday
15675,Thursday
58,Monday
12508,Sunday
15216,Monday
7816,Saturday
16667,Saturday
14568,Saturday
15492,Sunday
357,Wednesday
12765,Tuesday
14179,Tuesday
12887,Tuesday
748,Saturday
10220,Monday
6724,Friday
13990,Saturday
10389,Tuesday
10553,Sunday
6996,Thursday
2713,Friday
10832,Wednesday
13930,Wednesday
7817,Friday
12821,Monday
14898,Saturday
1170,Thursday
5497,Monday
5493,Sunday
364,Friday
6276,Thursday
12440,Tuesday
10008,Monday
6372,Saturday
16508,Wednesday
12622,Wednesday
2905,Monday
8552,Monday
2718,Tuesday
7451,Saturday
8866,Monday
9292,Thursday
6367,Sunday
424,Monday
6086,Friday
7466,Friday
11961,Friday
420,Tuesday
5796,Tuesday
6686,Saturday
6486,Wednesday
14497,Monday
7051,Sunday
14998,Sunday
14030,Saturday
16617,Monday
8185,Sunday
10500,Sunday
1188,Wednesday
15304,Monday
15318,Wednesday
14859,Saturday
4429,Friday
13173,Thursday
2816,Wednesday
7324,Monday
4496,Friday
2637,Tuesday
3163,Wednesday
376,Sunday
10713,Tuesday
16654,Saturday
16325,Saturday
5537,Friday
3750,Thursday
8688,Thursday
5808,Friday
10548,Saturday
8324,Saturday
16601,Sunday
16320,Sunday
8208,Friday
2686,Friday
5195,Sunday
11423,Saturday
15373,Thursday
6411,Tuesday
16363,Friday
7269,Tuesday
11914,Tuesday
4334,Sunday
10748,Saturday
16736,Thursday
9153,Sunday
8863,Monday
4680,Friday
4590,Tuesday
4183,Friday
1893,Saturday
9135,Monday
1723,Monday
4132,Tuesday
15364,Saturday
16319,Monday
3198,Monday
731,Sunday
8887,Monday
4721,Saturday
8044,Tuesday
16569,Wednesday
14758,Tuesday
9063,Sunday
4579,Thursday
6439,Thursday
8227,Sunday
4446,Monday
1457,Tuesday
11962,Monday
14098,Thursday
351,Monday
7766,Wednesday
8705,Tuesday
15195,Thursday
9542,Wednesday
5424,Tuesday
16305,Tuesday
184,Saturday
3984,Tuesday
15858,Wednesday
11337,Saturday
9838,Sunday
4960,Thursday
14933,Saturday
5264,Friday
4729,Wednesday
11056,Friday
9864,Wednesday
13023,Sunday
10229,Sunday
3964,Monday
5275,Saturday
12330,Saturday
7338,Sunday
1185,Saturday
11594,Friday
9563,Sunday
9466,Friday
4657,Tuesday
2602,Saturday
11180,Sunday
13588,Saturday
11,Saturday
10542,Monday
13291,Monday
1437,Wednesday
5751,Sunday
6297,Friday
2514,Wednesday
10484,Tuesday
5868,Saturday
10648,Friday
9694,Tuesday
4628,Wednesday
13889,Wednesday
8482,Tuesday
8341,Saturday
1290,Sunday
2431,Thursday
557,Tuesday
969,Saturday
557,Friday
4243,Wednesday
11430,Thursday
1425,Tuesday
14838,Thursday
14913,Thursday
11969,Wednesday
15511,Wednesday
5459,Wednesday
8450,Thursday
11361,Thursday
699,Tuesday
9829,Monday
6844,Monday
13125,Tuesday
8392,Wednesday
5470,Thursday
4323,Monday
8512,Friday
10038,Monday
13608,Tuesday
9676,Monday
14309,Saturday
8671,Monday
4050,Thursday
15800,Thursday
12513,Wednesday
10424,Saturday
15966,Tuesday
13087,Saturday
16170,Saturday
8000,Saturday
14944,Wednesday
957,Monday
2171,Tuesday
3282,Saturday
16686,Saturday
16436,Wednesday
15504,Monday
7382,Monday
3541,Monday
2639,Sunday
6463,Wednesday
545,Friday
14198,Monday
10322,Friday
12977,Monday
11022,Sunday
369,Tuesday
8990,Friday
9904,Sunday
5714,Friday
3565,Wednesday
10447,Thursday
12195,Wednesday
7039,Saturday
15786,Tuesday
14375,Sunday
11415,Tuesday
14124,Friday
13803,Thursday
10501,Sunday
3313,Wednesday
5044,Wednesday
9430,Monday
6403,Friday
15225,Tuesday
7948,Sunday
10229,Monday
7580,Sunday
14178,Thursday
12143,Friday
14889,Tuesday
11316,Thursday
11551,Wednesday
14533,Friday
6975,Saturday
9183,Monday
3667,Thursday
1674,Tuesday
2895,Wednesday
11569,Tuesday
8972,Monday
16211,Sunday
9856,Wednesday
14676,Friday
14161,Monday
7919,Wednesday
9169,Monday
10945,Thursday
1485,Friday
11179,Tuesday
16653,Friday
12742,Tuesday
834,Monday
4475,Sunday
4834,Saturday
9047,Thursday
6283,Thursday
14213,Friday
11179,Friday
3342,Sunday
4639,Sunday
445,Tuesday
7666,Saturday
6725,Tuesday
5257,Sunday
16039,Tuesday
7752,Saturday
6687,Monday
5282,Tuesday
4658,Monday
143,Monday
1912,Wednesday
12619,Thursday
8214,Sunday
13973,Friday
13943,Wednesday
6923,Thursday
12878,Saturday
2696,Wednesday
14094,Sunday
11255,Thursday
13964,Wednesday
12950,Monday
16010,Monday
9086,Friday
1324,Saturday
90,Monday
14563,Sunday
14661,Saturday
10526,Thursday
5573,Sunday
15197,Sunday
7964,Friday
13072,Monday
181,Saturday
5045,Saturday
5517,Thursday
12707,Friday
11388,Wednesday
6836,Saturday
11465,Monday
12136,Wednesday
5683,Thursday
8106,Saturday
7152,Friday
3409,Saturday
1724,Saturday
16599,Saturday
16624,Friday
13781,Saturday
15893,Friday
134,Saturday
12220,Saturday
15950,Monday
6632,Sunday
13837,Monday
15762,Tuesday
2606,Monday
1169,Wednesday
592,Tuesday
15003,Tuesday
4325,Tuesday
14567,Thursday
13889,Saturday
13938,Wednesday
7290,Wednesday
1679,Saturday
1392,Wednesday
14769,Friday
16666,Sunday
16205,Sunday
16344,Sunday
10986,Friday
15202,Wednesday
13749,Monday
12064,Monday
3599,Friday
5528,Monday
13325,Saturday
5472,Saturday
9198,Wednesday
7567,Saturday
7054,Tuesday
10707,Wednesday
6411,Tuesday
4289,Monday
8777,Thursday
4668,Friday
13696,Friday
14460,Thursday
2898,Monday
12796,Tuesday
2656,Sunday
12394,Friday
11989,Tuesday
9511,Tuesday
10106,Friday
8317,Thursday
12301,Thursday
4159,Friday
9096,Wednesday
7109,Thursday
6356,Thursday
10149,Saturday
10148,Sunday
16513,Sunday
4119,Sunday
463,Friday
4179,Monday
12574,Saturday
7647,Friday
16341,Monday
3584,Wednesday
2949,Wednesday
8338,Saturday
9744,Sunday
12067,Tuesday
309,Monday
15596,Tuesday
3713,Tuesday
8110,Tuesday
8857,Thursday
11166,Friday
16583,Thursday
4450,Thursday
14049,Wednesday
12856,Sunday
15503,Monday
8553,Monday
7536,Wednesday
6418,Monday
1886,Monday
110,Monday
7205,Tuesday
5856,Monday
2274,Friday
4744,Wednesday
4261,Saturday
15398,Friday
15288,Tuesday
2981,Wednesday
3119,Tuesday
3986,Wednesday
8299,Monday
10225,Wednesday
1961,Monday
4301,Friday
8720,Tuesday
15776,Thursday
13529,Wednesday
3921,Thursday
12032,Wednesday
10692,Wednesday
369,Sunday
5759,Wednesday
6044,Friday
14482,Tuesday
11699,Sunday
5401,Sunday
2354,Wednesday
1046,Wednesday
9653,Tuesday
12607,Sunday
5789,Saturday
8816,Thursday
5168,Saturday
5920,Wednesday
6919,Thursday
1152,Wednesday
3093,Sunday
5281,Saturday
9729,Sunday
3788,Friday
7562,Wednesday
8014,Wednesday
8195,Thursday
4255,Wednesday
9908,Tuesday
13773,Monday
5371,Tuesday
16718,Tuesday
12900,Tuesday
15761,Wednesday
3105,Thursday
10963,Friday
15628,Wednesday
843,Sunday
16042,Saturday
10791,Wednesday
11790,Monday
7013,Wednesday
275,Thursday
2009,Thursday
6543,Friday
1425,Wednesday
14432,Saturday
8132,Saturday
3512,Wednesday
9790,Thursday
14694,Tuesday
8277,Friday
8024,Wednesday
2413,Saturday
3479,Thursday
2447,Tuesday
9912,Monday
2212,Friday
2801,Thursday
13394,Saturday
9467,Thursday
12020,Thursday
12287,Saturday
7105,Monday
14104,Tuesday
12357,Friday
2707,Tuesday
3617,Wednesday
10669,Monday
12478,Thursday
9216,Tuesday
16101,Tuesday
8744,Wednesday
13738,Sunday
1629,Saturday
14244,Friday
5700,Friday
11292,Tuesday
9758,Thursday
6753,Friday
196,Tuesday
12835,Thursday
3408,Wednesday
2929,Tuesday
9799,Saturday
6899,Wednesday
5421,Wednesday
9322,Friday
11764,Thursday
1654,Monday
7111,Wednesday
2386,Tuesday
1179,Saturday
5278,Thursday
9948,Thursday
12624,Wednesday
4131,Wednesday
14072,Friday
6987,Wednesday
12635,Monday
9861,Friday
16687,Tuesday
5494,Tuesday
6104,Sunday
1739,Thursday
1744,Sunday
13861,Monday
5117,Thursday
9751,Monday
9799,Sunday
11656,Thursday
5906,Wednesday
254,Saturday
5663,Monday
15156,Friday
1990,Monday
14561,Tuesday
6734,Sunday
14422,Saturday
2934,Tuesday
2506,Thursday
16716,Tuesday
8094,Friday
14259,Tuesday
6194,Wednesday
13537,Wednesday
7485,Saturday
337,Thursday
7230,Friday
11923,Wednesday
12125,Wednesday
6635,Thursday
14439,Saturday
472,Tuesday
12914,Monday
8104,Tuesday
4930,Monday
5903,Friday
12535,Sunday
5517,Thursday
7464,Friday
1583,Sunday
5877,Friday
7230,Thursday
201,Sunday
10269,Thursday
6979,Wednesday
11809,Wednesday
14699,Sunday
5000,Sunday
12935,Wednesday
15381,Thursday
15118,Thursday
13086,Saturday
9304,Tuesday
1480,Wednesday
11524,Friday
6103,Saturday
10084,Sunday
7090,Friday
13597,Wednesday
7174,Thursday
6526,Tuesday
15525,Monday
2020,Sunday
7903,Tuesday
2670,Tuesday
7583,Saturday
15,Sunday
2716,Wednesday
15415,Sunday
1640,Tuesday
13714,Wednesday
5974,Friday
8434,Monday
12759,Friday
10252,Monday
3672,Monday
3880,Thursday
12856,Sunday
608,Tuesday
9246,Saturday
14397,Monday
14622,Tuesday
13765,Friday
715,Tuesday
15743,Tuesday
6404,Tuesday
10260,Wednesday
1576,Thursday
885,Friday
13543,Saturday
9303,Saturday
3822,Sunday
5999,Friday
15524,Tuesday
9940,Wednesday
9593,Monday
8568,Thursday
9210,Thursday
12666,Friday
11475,Tuesday
7703,Monday
4471,Saturday
12017,Wednesday
317,Wednesday
7108,Monday
8244,Wednesday
10210,Monday
9809,Sunday
15396,Wednesday
14451,Saturday
11846,Wednesday
7303,Saturday
12252,Wednesday
5728,Wednesday
8133,Wednesday
3497,Monday
9518,Sunday
11105,Wednesday
1903,Saturday
11423,Friday
7464,Tuesday
15195,Thursday
14246,Saturday
2544,Friday
3338,Friday
11849,Wednesday
1814,Sunday
7596,Friday
9067,Saturday
6197,Saturday
5979,Wednesday
10873,Sunday
8277,Thursday
10802,Monday
15242,Saturday
15399,Thursday
11668,Thursday
8438,Friday
2664,Saturday
9231,Saturday
12005,Sunday
10726,Thursday
12021,Sunday
7440,Sunday
15577,Tuesday
15137,Wednesday
14991,Sunday
13426,Wednesday
13217,Tuesday
2184,Sunday
2563,Sunday
8790,Monday
11737,Friday
10330,Monday
12637,Wednesday
2071,Thursday
11795,Saturday
3617,Monday
442,Friday
13029,Thursday
15318,Sunday
7319,Sunday
300,Saturday
15297,Monday
2290,Thursday
16523,Saturday
4686,Tuesday
9683,Friday
4489,Sunday
2931,Sunday
7245,Thursday
1961,Saturday
15695,Friday
4994,Sunday
12189,Tuesday
12805,Sunday
8620,Friday
5513,Saturday
11540,Saturday
6118,Thursday
14945,Friday
13812,Sunday
3722,Saturday
14914,Saturday
8892,Wednesday
11115,Sunday
699,Friday
13872,Saturday
690,Sunday
9035,Friday
14372,Monday
16084,Saturday
2930,Sunday
9882,Thursday
4283,Sunday
6520,Friday
10929,Friday
4635,Tuesday
2941,Wednesday
12528,Monday
10041,Tuesday
14516,Thursday
10797,Thursday
1291,Thursday
6466,Thursday
7522,Friday
9197,Wednesday
4894,Tuesday
2329,Saturday
6555,Monday
4592,Saturday
5081,Wednesday
4698,Tuesday
201,Friday
4029,Saturday
3373,Monday
2167,Tuesday
12131,Saturday
13841,Thursday
12771,Saturday
3668,Friday
6400,Monday
6298,Monday
986,Monday
4644,Thursday
10128,Saturday
3977,Thursday
652,Tuesday
13238,Thursday
638,Tuesday
11661,Sunday
4066,Friday
8248,Wednesday
15247,Saturday
6023,Tuesday
11204,Friday
15527,Saturday
15367,Thursday
12574,Monday
15576,Monday
15921,Saturday
10207,Sunday
10745,Friday
16559,Wednesday
6652,Wednesday
2487,Tuesday
4612,Friday
6448,Saturday
8964,Sunday
12066,Tuesday
7021,Saturday
1913,Monday
15436,Monday
7521,Saturday
5068,Friday
8650,Monday
7768,Saturday
428,Tuesday
449,Wednesday
8883,Tuesday
2873,Friday
7669,Sunday
14519,Sunday
10736,Friday
14255,Monday
5624,Friday
13032,Tuesday
11865,Tuesday
11316,Thursday
5551,Thursday
4491,Saturday
136,Thursday
9357,Tuesday
10789,Sunday
7630,Tuesday
10265,Friday
105,Sunday
9123,Monday
3650,Thursday
8497,Saturday
8181,Wednesday
12299,Thursday
13452,Monday
7219,Tuesday
15387,Wednesday
9580,Saturday
6020,Thursday
720,Thursday
12772,Sunday
3735,Sunday
8809,Thursday
7812,Monday
1045,Tuesday
5100,Monday
1075,Monday
16014,Saturday
13845,Tuesday
4639,Sunday
14437,Tuesday
3340,Thursday
2542,Saturday
8084,Monday
3473,Sunday
13078,Monday
9360,Monday
8891,Friday
13902,Wednesday
1249,Saturday
9455,Tuesday
8636,Friday
8112,Tuesday
11679,Wednesday
6022,Tuesday
16424,Tuesday
6169,Monday
9950,Thursday
8442,Friday
14652,Monday
1569,Sunday
10942,Saturday
14754,Monday
6953,Friday
6089,Sunday
5167,Tuesday
10728,Saturday
5999,Thursday
3045,Tuesday
10519,Wednesday
9699,Thursday
1995,Wednesday
8864,Sunday
1363,Saturday
15428,Sunday
988,Friday
3138,Thursday
6884,Friday
8175,Wednesday
10277,Saturday
13853,Friday
3570,Sunday
6365,Sunday
5191,Saturday
13334,Thursday
4069,Thursday
5065,Saturday
278,Saturday
12496,Thursday
8063,Sunday
2743,Sunday
11221,Sunday
13400,Saturday
8365,Monday
3132,Thursday
8845,Monday
12116,Friday
2850,Monday
16467,Tuesday
7383,Saturday
14345,Tuesday
1060,Tuesday
9871,Sunday
7427,Sunday
5060,Thursday
7750,Wednesday
12475,Sunday
2748,Sunday
9244,Wednesday
13932,Sunday
10699,Tuesday
15518,Saturday
16286,Monday
2568,Tuesday
7287,Tuesday
1918,Thursday
6308,Sunday
8457,Saturday
15099,Saturday
12727,Friday
14353,Wednesday
7358,Saturday
1800,Wednesday
6963,Wednesday
8580,Saturday
11984,Friday
9890,Sunday
7160,Sunday
1598,Friday
10303,Thursday
9112,Sunday
7075,Friday
7436,Wednesday
2351,Tuesday
15273,Tuesday
4185,Monday
5563,Saturday
6899,Monday
667,Thursday
10882,Tuesday
5938,Saturday
9732,Thursday
5109,Tuesday
6809,Wednesday
11552,Friday
13996,Wednesday
7303,Tuesday
16532,Monday
12318,Tuesday
8214,Monday
9181,Sunday
16234,Wednesday
4744,Friday
15407,Monday
2430,Tuesday
2258,Sunday
1965,Sunday
2770,Tuesday
14520,Thursday
16314,Thursday
8683,Wednesday
14417,Thursday
601,Thursday
2170,Tuesday
14741,Sunday
3263,Thursday
6045,Wednesday
15254,Thursday
2553,Wednesday
15037,Thursday
13007,Monday
3720,Sunday
11188,Tuesday
11976,Saturday
5043,Thursday
5596,Tuesday
9996,Monday
9845,Saturday
12463,Friday
2770,Thursday
2206,Saturday
14760,Monday
13519,Wednesday
8454,Sunday
15390,Thursday
14583,Thursday
11179,Monday
353,Thursday
6806,Sunday
14186,Friday
14000,Wednesday
1390,Thursday
7990,Friday
6009,Saturday
5674,Wednesday
796,Saturday
1821,Monday
3003,Wednesday
2130,Wednesday
12766,Monday
12005,Monday
10181,Saturday
8861,Thursday
9893,Tuesday
12039,Wednesday
5545,Saturday
2266,Saturday
12014,Saturday
3137,Friday
8067,Thursday
4052,Sunday
4006,Monday
10618,Sunday
16029,Saturday
10856,Wednesday
13462,Saturday
4124,Saturday
13090,Wednesday
196,Wednesday
12385,Friday
5229,Tuesday
13414,Thursday
3509,Thursday
2011,Wednesday
2951,Sunday
6669,Friday
16033,Saturday
3750,Tuesday
5334,Thursday
9340,Friday
11423,Wednesday
9224,Friday
5505,Tuesday
1651,Sunday
12630,Tuesday
7871,Saturday
8601,Friday
6597,Thursday
4137,Friday
9012,Saturday
13276,Monday
4551,Tuesday
2707,Sunday
1228,Thursday
9009,Saturday
1490,Tuesday
10884,Saturday
5056,Wednesday
9708,Thursday
13580,Friday
5668,Thursday
11804,Sunday
1116,Monday
4275,Thursday
9197,Friday
4454,Saturday
16210,Saturday
11915,Thursday
9284,Wednesday
597,Friday
13067,Sunday
